Area,Perimeter,Eccentricity,Orientation,MajorAxisLength,MinorAxisLength,CentroidX,CentroidY,MeanR,MeanG,MeanB,StdR,StdG,StdB,RelacionAspecto,Circularidad,Compacidad,Etiqueta,BoundingBox_1,BoundingBox_2,BoundingBox_3,BoundingBox_4,Area_Scale,Perimeter_Scale,MajorAxisLength_Scale,MinorAxisLength_Scale,CentroidX_Scale,CentroidY_Scale,Circularidad_Scale,Compacidad_Scale,BoundingBox_Scale_1,BoundingBox_Scale_2,BoundingBox_Scale_3,BoundingBox_Scale_4,Clase,NombreImagen
25007,922.634,0.698390372245488,21.917322947739,214.101849585606,153.236343032371,905.14196025113,979.553764945815,172.023513416243,147.207941776303,116.860798976287,6.37064726140779,6.61050228143292,11.2618568002349,1.39720020295954,0.369158224556891,34.0406085478466,3,801.5,890.5,212,174,0.839783986333829,5.34896178490044,1.27767514671717,0.862318584364674,5.40152917455917,5.51231776471409,0.368840381594819,34.0699425589567,4.78303495311168,5.01117870722434,1.26513213981245,0.979163498098859,frejol_canario,img7.jpg
6821,500.605,0.50028613974525,22.452705899718,101.647763094728,88.0127461689361,788.582612520158,1353.57410936813,83.5227972438059,89.4176806919806,64.521331183111,37.3046499366459,34.96948612826,45.238900141025,1.15492093497026,0.342032636092849,36.740267706348,5,733.5,1307.5,105,91,0.340092095815069,3.53491646164567,0.712960262187471,0.6256429602787,5.53114056877867,9.62194852000398,0.34201731463656,36.7419135715764,5.14478957915832,9.29442843419789,0.736472945891784,0.64687800192123,alverjita,img3.jpeg
4382,410.179,0.874339593165306,44.7987620358267,113.060038186669,54.8696889383363,1776.68507530808,714.984710178001,107.606800547695,112.133500684619,92.538795070744,49.8410381520845,45.7978570673413,58.613627982434,2.06051902925362,0.327292002529611,38.3949822092652,24,1724.5,664.5,91,92,0.218484615725206,2.89639236388242,0.793006279866416,0.390043898312861,12.4617189650867,5.08250418378214,0.3272773413845,38.3967022012551,12.0956913827655,4.72363112391931,0.638276553106212,0.653986551392891,alverjita,img3.jpeg
26616,682.782,0.848619449903016,57.4955367184225,253.763608419065,134.241915273724,1713.45589119327,706.382363991584,85.731890592125,74.5704839194469,73.2666816952209,34.4349600910265,37.864638119489,30.3886547873234,1.89034555937043,0.717444854314274,17.5154515901713,12,1624.5,589.5,180,233,1.33836447216871,4.84173664073341,1.79247755694597,0.955642302092887,12.1031193121623,5.02859980138309,0.717433972067471,17.5157172696268,11.4747729566095,4.1965367965368,1.27144298688194,1.65868205868206,frejol_rojo,img7.jpeg
11760,399.624,0.595899058023856,-23.7633405912476,138.274321799776,111.042486385628,959.829846938776,692.212585034014,148.29175170068,133.00824829932,97.2419217687075,25.3814843255839,22.2066617903117,19.7449394946293,1.24523798323083,0.925367112672844,13.5798759673469,9,888.5,631.5,135,118,0.822703413255062,3.34258326955801,1.14773152482028,0.935893393227386,7.96696710897798,5.83413796042335,0.925313062220837,13.580669210698,7.37490118577075,5.32243735763098,1.12055335968379,0.994533029612756,garbanzo,g_8.png
25441,1094.058,0.809894263029386,70.3021352471629,239.353558975382,140.399028509351,1813.16992256594,1084.0858849888,173.315514327267,144.882080106914,109.7202940136,8.93861923214793,9.33382096727196,11.3923930750501,1.70480922494019,0.26709351879915,47.0485793547423,6,1726.5,961.5,171,232,0.798960339264946,6.13111753016412,1.33574933257587,0.790078183246536,10.118673498242,6.10055935278867,0.267088877276383,47.0493969741598,9.63499867127292,5.41072243346008,0.954291788466649,1.30555133079848,frejol_canario,img1.jpg
34861,734.179,0.778203738208065,72.9969675758403,267.597240000401,168.05425012551,1875.63543788187,1662.72014572158,71.0867158142337,62.2985284415249,60.1302601761281,38.2324595798112,38.8307610517554,30.7882332027138,1.59232652432502,0.812729060105022,15.461943261553,9,1790.5,1527.5,177,272,1.78251275626667,5.24986869793539,1.91466509029248,1.20096711823156,13.4202194874001,11.8823071736743,0.812728757992894,15.461949009154,12.811073253833,10.9159826170932,1.2664395229983,1.94379526798648,frejol_rojo,img2.jpeg
9894,501.993,0.588778896590067,39.1876808511322,126.319375785394,102.103210760383,2648.72842126541,1404.07125530625,94.425308267637,98.5562967455023,63.4183343440469,45.9095466713578,43.0417818005167,60.365142432689,1.23717339390866,0.493385574626245,25.4696757680412,20,2587.5,1345.5,119,117,0.474546141414989,3.47689457468466,0.862949541800022,0.716853661885039,18.0947614985601,9.85780577729243,0.493293355609403,25.4744372115756,17.6764801561483,9.4465844402277,0.812947299934938,0.821442125237192,alverjita,img2.jpeg
8390,614.054,0.46616068090113,35.5677873628898,112.350391043428,99.3963991840881,2605.9516090584,1399.30274135876,89.3231227651967,93.8128724672229,61.6933253873659,41.3607688219458,39.2992228929187,52.3257308658703,1.13032657083833,0.27961386031898,44.9418730531585,35,2545.5,1345.5,113,110,0.418321753978659,4.33601261061989,0.788028794893786,0.706564220905141,18.2782176988064,9.94701276278081,0.279601334930796,44.943886328259,17.8542084168337,9.56455331412104,0.792585170340681,0.781940441882805,alverjita,img3.jpeg
18468,515.16,0.630859424741435,8.90806674129125,178.0453520162,138.144881066655,314.352447476716,1332.15529564652,141.731210742907,110.299545159194,78.3682586094867,19.1851068149981,19.0097815296244,19.4961809268228,1.28883061494181,0.87447109918891,14.3702526315789,1,215.5,1261.5,183,139,1.18003963718,4.12372017137735,1.34980230770404,1.16431904315859,2.38317739964298,11.2277325601188,0.872023291835454,14.4105905564852,1.63375451263538,10.6322323462415,1.38736462093863,1.17152619589977,garbanzo,G_3.png
16880,491.267,0.5885639385066,-10.2950606533522,169.97764090123,137.418538141125,2193.79472748815,578.911196682464,137.279087677725,109.547452606635,76.847808056872,20.7721954923409,21.0490808951959,20.3776653653729,1.23693384604825,0.878915497046815,14.2975868062204,17,2106.5,506.5,174,139,1.19505785876993,4.13358096719818,1.42781218357033,1.15819724629194,18.4278757109005,4.87920598570642,0.87891302085806,14.2976270872526,17.6946,4.26890660592255,1.4616,1.17152619589977,garbanzo,g_9.png
15069,451.586,0.587244051710196,77.0023590656195,155.314367866669,125.71299056263,1464.00676886323,1586.46612250315,127.719224898799,103.586236644767,69.3930585971199,24.9327673609703,22.9081498149746,20.1992972230298,1.23546792715341,0.928567240466244,13.5330755455571,9,1400.5,1510.5,126,157,1.03216332150892,3.73804398312376,1.26222976981426,1.0595400115757,11.8978878274488,13.3711267728056,0.928259648102902,13.5375599273773,11.3817724458204,12.7308656036446,1.02399380804954,1.32323462414579,garbanzo,G_14.png
5877,374.127,0.682234906289216,35.1854247029951,102.51192822273,74.9498584511066,2008.64080313085,550.118087459588,117.835290114004,120.09205376893,104.614258975668,50.0034623730236,45.3746697323568,56.9943844419183,1.3677401177429,0.527627534996496,23.8167453001531,27,1962.5,507.5,95,90,0.283439349305248,2.59819899045856,0.713540103638495,0.519315498631263,13.9812584904699,3.81167963221063,0.527624783497175,23.8168695015943,13.6600928074246,3.51638576779026,0.661252900232019,0.623595505617977,alverjita,img1.jpeg
10558,512.232,0.715835856411867,51.2378965058946,139.83957856805,97.6455856427418,910.186777798826,849.281492706952,114.667077097935,117.089410873271,83.7788406895245,34.0779252548482,31.4565208201137,50.2402437001672,1.4321136756728,0.505659428522781,24.8514512051525,10,848.5,787.5,121,130,0.509197320055267,3.55729649365208,0.973361335740486,0.67657053722499,6.33540680602431,5.88453468729536,0.505656791583876,24.8515808024596,5.90603248259861,5.4564606741573,0.842227378190255,0.900749063670412,alverjita,img1.jpeg
11136,582.877,0.587365209858346,13.9754007112645,144.540577903749,116.97987053356,229.779543821839,390.754400143678,149.890625,123.687679597701,92.0310704022989,25.0253482292736,23.6051788356236,21.7517347777393,1.23560213602973,0.411893794486377,30.5087641100036,2,162.5,336.5,143,115,0.788398359908884,4.90439877585422,1.21414085439149,0.98593512750381,1.93014816810345,3.29337421533396,0.411892634048558,30.5088500632855,1.365,2.83610478359909,1.2012,0.969248291571754,garbanzo,g_9.png
8516,484.973,0.656250970704202,41.7096358643689,121.210696702125,91.4586445373531,1098.11813057774,731.128698919681,107.874589008924,112.235556599342,86.9477454203852,25.9677881247023,24.2069892642191,32.5538169475141,1.32530606937457,0.454998950973385,27.6184606304603,5,1040.5,678.5,111,111,0.41050511818351,3.36741674995347,0.852738569763697,0.626661082941123,7.725454184969,5.00958552963485,0.454919658754764,27.6232745112767,7.32010050251256,4.64898148148148,0.780904522613065,0.760555555555556,alverjita,img6.jpeg
8457,439.853,0.246610182970647,29.5433247478981,107.394525624045,104.077619903592,1938.08915691143,1612.15005321036,99.9424145678136,103.501596310748,78.0843088565685,40.0598755918919,37.5755596829063,49.2659202663544,1.03186953855714,0.549301870380805,22.8769849366206,15,1882.5,1556.5,112,111,0.415835123701522,3.08432784763466,0.754275932476569,0.72864180443385,13.6119974231238,11.2865755853895,0.549300460866527,22.877043639351,13.2215719063545,10.89697256386,0.786622073578595,0.777105014191107,alverjita,img4.jpeg
13489,425.561,0.457448437060661,28.746276124926,142.601995928681,126.806849598497,1035.4432500556,462.616798873156,152.746756616502,140.092964637853,108.145600118615,23.5083099700601,21.3172657063782,19.2857716372936,1.12456067144791,0.935978724927054,13.425914798799,7,964.5,391.5,140,132,0.934792803463414,3.54293198430975,1.17253011531022,1.06875932463426,8.51382468722303,3.89904819095826,0.935835669354472,13.4279671376785,7.93050117462803,3.2996583143508,1.15113547376664,1.1125284738041,garbanzo,g_15.png
13494,422.782,0.446116109567301,-29.8139477734813,139.711630074516,125.038429095251,2071.72906476953,590.104120349785,135.178153253298,103.398695716615,69.816288720913,18.8344185859261,17.9718172797773,17.4427854874966,1.11734953074376,0.948675297313744,13.2462294000296,16,2001.5,522.5,140,132,0.998055071407018,3.63673725863305,1.22605275034051,1.05385464157729,18.1806562307397,4.9735426999868,0.948288574301709,13.2516313650754,17.5643543669035,4.40375854214123,1.22858336815712,1.1125284738041,garbanzo,g_7.png
8930,508.212,0.718756495195406,22.3277696523479,129.238261893476,89.8544386823959,2039.68880179171,830.398768197088,101.497760358343,105.320940649496,74.5809630459127,39.9569295152269,36.8201645004795,51.2583769516596,1.43830693050443,0.434481702895141,28.9226693106383,15,1978.5,783.5,123,97,0.428309788036775,3.51996849675123,0.882889882811643,0.630856590369763,13.9341134800345,5.83012417899284,0.43440049363906,28.9280762760838,13.5161027976578,5.50085388994307,0.840273259596617,0.681024667931689,alverjita,img2.jpeg
28547,967.991,0.674572258856463,32.7174100250441,224.788104953451,165.940562568786,642.484359127054,857.890986793709,170.774512207938,149.433390548919,120.505096857813,6.38520240466689,6.22246922404553,10.0996367590136,1.35463024515342,0.382849161452524,32.8232940792728,2,539.5,760.5,211,197,0.958664112363411,5.61191855830975,1.34144649162333,0.933810009892791,3.83409250970961,4.82767551503684,0.382519530677945,32.851579086923,3.21952259164535,4.27961977186312,1.25916453537937,1.10859315589354,frejol_canario,img7.jpg
22026,904.763,0.675457056065191,-29.9197559849749,197.514123941611,145.646781793217,2185.98810496686,572.836329792064,176.113139017525,154.348769635885,133.868337419413,10.8000547725696,12.3269179385649,13.5009886189763,1.3561173237733,0.338123873090119,37.1649907458912,9,2091.5,488.5,195,166,0.734608115619789,5.22539609227348,1.15280617086544,0.832267324532668,12.7586854375498,3.27335045595465,0.338085973884227,37.1691569158748,12.2071984435798,2.79142857142857,1.13813229571984,0.948571428571429,frejol_canario,img6.jpg
20201,1250.416,0.680723028202348,-25.6994459482237,196.772738308835,144.144077298831,2393.77045690807,425.094945794763,166.642492945894,144.520568288699,117.205880896985,8.81237340069231,9.75207442739379,11.8833829011656,1.36511150507347,0.162357998313854,77.3991472232068,12,2298.5,342.5,198,158,0.678389103368244,7.24927479285184,1.17426186544062,0.811152982518138,14.2850751904148,2.39216927671577,0.162218209075346,77.4658448394191,13.7165387894288,1.92737642585551,1.18158567774936,0.889125475285171,frejol_canario,img7.jpg
21860,980.392,0.756368929260268,81.5636196797608,211.041131140234,138.051559095895,468.498627630375,688.105535224154,171.872186642269,151.261390667887,122.017200365965,6.93615176205281,5.28133616821127,8.6820341952048,1.52871240659903,0.28579886789537,43.9692805884721,2,396.5,578.5,145,213,0.803159636845092,5.94363808965387,1.30348933939556,0.821207023560791,2.89366799418761,4.09323228348773,0.285697884309331,43.9848220953338,2.44897058823529,3.44123794212219,0.895588235294118,1.26704180064309,frejol_canario,img10.jpg
12828,422.195,0.62556300494132,43.8403154312156,147.199043652644,114.840815417181,620.234642968506,644.672045525413,152.635251013408,130.794200187091,95.7309791082008,22.551944214309,20.6558193807008,19.2077241114512,1.28176592196699,0.90436270433463,13.8952773639694,9,554.5,581.5,137,130,0.874602595196395,3.48682707889481,1.19074727145821,0.967906644746173,5.01730643387467,5.43345459782239,0.903982047066969,13.9011285181289,4.48555469953775,4.90102505694761,1.10824345146379,1.09567198177677,garbanzo,G_6.png
17873,534.81,0.613532257438943,7.14426629000881,181.341195572878,143.199639925634,2208.88535780227,1527.90891288536,142.681922452862,114.706708442903,82.0071056901471,27.7122644712251,25.2449355009175,22.9755062270857,1.26635231532043,0.785250607359143,16.003006551782,18,2110.5,1458.5,184,140,1.2129596859846,4.40693955780008,1.46018600729695,1.20692179436183,17.7862701356778,12.8775922042729,0.784841650990107,16.0113452165876,16.9940567484663,12.2925968109339,1.48159509202454,1.17995444191344,garbanzo,G_13.png
14621,456.227,0.6125859765912,-32.4641138805946,159.790108548156,126.298734696711,872.452910197661,1133.02510088229,133.752479310581,119.641337801792,84.5155598112304,27.0777787637525,25.0338391713049,21.4554029721942,1.2651758462337,0.882724079509176,14.2358987435196,7,799.5,1058.5,148,141,0.994549225319931,3.76363570549376,1.28962039950472,1.06447680723879,7.04131864494653,9.54941428989632,0.882309565100237,14.242586855478,6.45253651037663,8.92129840546697,1.19446579554189,1.18838268792711,garbanzo,G_12.png
32239,709.893,0.877939475771031,40.159591089771,293.478517294988,140.509189073021,1399.79468966159,1103.22544123577,75.2256583640932,68.0042495114613,66.7282483948013,36.01460339263,36.9263507863993,29.4468864194883,2.08867846459829,0.803906682431515,15.6316285073668,7,1279.5,996.5,242,218,1.50026969239615,4.84273827835274,1.99322408253388,0.962748147352179,9.50701438644676,7.55913728254139,0.803891067130043,15.6319321462573,8.6900064683053,6.82787037037037,1.64359637774903,1.4937037037037,frejol_rojo,img10.jpeg
16664,497.916,0.515760555071824,-81.4904854665084,170.222390218583,145.83510094502,1023.60897743639,214.824411905905,135.24453912626,115.736677868459,85.6866898703793,24.5195109167181,22.8390444059744,20.960961144114,1.16722509955101,0.844650331378336,14.8776009995199,5,952.5,131.5,142,165,1.08116353482655,4.01474481359261,1.31036297455654,1.22913410819265,7.87968787615989,1.81059299328439,0.842918066054981,14.9081756820947,7.33229472140762,1.10831435079727,1.09310850439883,1.39066059225513,garbanzo,G_4.png
8454,454.87,0.786099231452278,28.6185036989739,133.097569176682,82.2676493161658,842.197776200615,1799.40383250532,120.645729832032,123.655429382541,84.2556186420629,32.7642998507762,29.2334279881024,49.9774639951221,1.61786036532015,0.513449243047713,24.4744164774071,4,779.5,1751.5,123,99,0.405479389480728,3.15051212902732,0.909254701597371,0.57759070677384,5.75346561490336,12.6333855413087,0.513353273917631,24.4789918616073,5.32514638906962,12.2970588235294,0.840273259596617,0.695066413662239,alverjita,img2.jpeg
12571,590.014,0.736063258717349,35.2332458278055,155.810364687883,105.470023366285,2352.00763662398,1008.15495982818,126.577440140005,130.006761594145,91.0699228382786,35.4774070229364,31.8938155040079,54.2060974193895,1.47729525143625,0.453790141600193,27.69203088028,19,2274.5,943.5,148,133,0.602943151781669,4.08654398684443,1.06441693508313,0.740491625152289,16.0677164505867,7.07812780145019,0.453705323391345,27.6972077832995,15.538223812622,6.6241935483871,1.01106050748211,0.933776091081594,alverjita,img2.jpeg
20197,1196.238,0.883318615046132,70.7247078641687,246.364296017113,115.488956094856,2668.60350547111,647.152101797297,178.117542209239,155.975392385008,127.042976679705,9.53322092412213,10.5731069564146,14.6742382690917,2.13322818343568,0.177362393562776,70.8513815241867,11,2595.5,532.5,167,227,0.647957166392092,6.776671748399,1.42055195397017,0.642570131655591,15.3873348750393,3.60069590473684,0.177305930623319,70.8739440930268,14.9658154859967,2.96278195488722,0.962932454695222,1.26300751879699,frejol_canario,img5.jpg
8477,547.15,0.588268212568466,54.1566856477885,117.213918147801,94.7868966010041,1388.05615194055,1605.01002713224,80.7486138964256,85.6838504187802,55.2729739294562,35.6096391607353,33.8184586468397,44.8501441911806,1.23660466109784,0.355827279377502,35.3159280995635,9,1331.5,1547.5,108,117,0.416818534186804,3.83671358802441,0.82324156558656,0.663597951605894,9.74888936145533,11.2365886478511,0.355826366321025,35.3160187208326,9.35167224080268,10.8339640491958,0.758528428093646,0.819110690633869,alverjita,img4.jpeg
12853,440.011,0.665463931194795,-41.4901984678483,163.08748333613,121.733391429661,716.20742239166,251.440519723022,150.446977359371,133.213802225161,105.928421380223,25.9931206559361,24.4573736149848,21.5388352633022,1.33971034094095,0.834232882392121,15.0633844332841,6,645.5,182.5,150,140,0.872274987073242,3.62577715780776,1.3132044287035,1.02599897104726,5.76700761895125,2.11920255803002,0.833798416188191,15.0712334904734,5.19766104294479,1.53815489749431,1.20782208588957,1.17995444191344,garbanzo,G_13.png
12911,2095.738,0.647108079249752,70.72035879512,205.854554183682,156.943157556859,951.844628611262,724.824955464333,174.821315157618,155.202308109364,125.858570211448,5.93800122638686,5.44391566384895,7.21319552721768,1.31165039233458,0.0369399045508385,340.184165800015,4,885.5,616.5,174,195,0.474363864195196,12.7054363996595,1.2714545993698,0.933584699293214,5.8790403531872,4.31165970292288,0.0369268522806985,340.30440826194,5.46926470588235,3.66728295819936,1.07470588235294,1.15996784565916,frejol_canario,img10.jpg
8740,520.676,0.481086244068495,37.3921972530637,114.649875868665,100.510481807526,2214.44805491991,985.352517162471,84.3503432494279,90.6516018306636,62.9448512585812,40.0428784497392,36.951631367416,48.3962922197423,1.14067581616229,0.405122325586313,31.0187067478261,17,2158.5,931.5,112,111,0.429750382068263,3.65107316852454,0.805233241886947,0.70366846298552,15.5529796499392,6.8983998363314,0.405121286038238,31.0187863423525,15.1600334448161,6.52138126773888,0.786622073578595,0.777105014191107,alverjita,img4.jpeg
7283,364.981,0.416162445549203,44.3767739774083,101.758172723013,92.5277176816167,382.22271042153,631.164629960181,94.9031992310861,101.710146917479,82.5604833173143,39.6321155193017,35.1858234981958,45.1544484116084,1.09975881036165,0.687036262933569,18.2906948182068,1,330.5,580.5,100,101,0.365951025381026,2.58813171735801,0.702011047037872,0.673922353192878,2.63688466453749,4.59706521821392,0.68653088924017,18.30415908637,2.28005913272011,4.22805118110236,0.68988173455979,0.735629921259843,alverjita,img5.jpeg
14653,451.215,0.540877393008596,-18.0864858193614,151.449098551692,127.384056081527,801.238585955095,874.463454582679,134.924725312223,116.373507131645,79.8068654882959,24.0203952209307,22.8908506893425,21.4159905490403,1.18891722567511,0.904418331072722,13.8944227274278,8,728.5,811.5,154,133,1.02509125122674,3.77410693545338,1.25708737928282,1.07362416287392,6.65059695852055,7.37019312518431,0.904365504233592,13.8952343444464,6.04683794466403,6.83952164009112,1.27826086956522,1.12095671981777,garbanzo,g_8.png
23150,1152.994,0.683934210731844,47.1604653148912,204.120544031006,148.914854865262,2202.32647948164,2080.85870410367,172.352958963283,157.278660907127,132.394298056156,10.0438473933748,12.3395475182662,16.5595842373982,1.3707198265458,0.218829951840066,57.4252770641901,11,2106.5,1988.5,185,185,1.02029668642024,7.65489104183417,1.36949885771602,0.978224523748728,14.7759923543497,13.6692005418262,0.218805539783598,57.4316839819846,14.1330670926518,13.062494451842,1.24121405750799,1.21526853084776,frejol_canario,img4.jpg
